ip.src,ip.dst,tcp.srcport
192.168.18.4,192.168.18.1,62389
192.168.18.4,192.168.18.1,58761
192.168.18.4,192.168.18.1,51350
192.168.18.4,192.168.18.1,60539
192.168.18.4,192.168.18.1,52048
192.168.18.4,192.168.18.1,54682
192.168.18.4,192.168.18.1,51471
192.168.18.4,23.46.84.175,62394
192.168.18.4,192.168.18.1,54073
192.168.18.4,192.168.18.1,55638
192.168.18.4,192.168.18.1,55666
192.168.18.4,192.168.18.1,51058
192.168.18.4,192.168.18.1,51993
192.168.18.4,192.168.18.1,53435
192.168.18.4,192.168.18.1,57393
192.168.18.4,13.224.83.73,54722
192.168.18.4,192.168.18.1,62671
192.168.18.4,192.168.18.1,60449
192.168.18.4,23.46.84.175,60421
192.168.18.4,192.168.18.1,55729
192.168.18.4,192.168.18.1,50964
192.168.18.4,23.46.84.175,63611
192.168.18.4,18.212.43.224,58661
192.168.18.4,192.168.18.1,56113
192.168.18.4,192.168.18.1,57143
192.168.18.4,192.168.18.1,61795
192.168.18.4,192.168.18.1,59513
192.168.18.4,192.168.18.1,53308
192.168.18.4,192.168.18.1,64092
192.168.18.4,99.84.9.110,54767
192.168.18.4,13.224.83.91,50465
192.168.18.4,192.168.18.1,55147
192.168.18.4,192.168.18.1,64535
192.168.18.4,192.168.18.1,52081
192.168.18.4,192.168.18.1,61547
192.168.18.4,192.168.18.1,64892
192.168.18.4,192.168.18.1,52791
192.168.18.4,18.154.29.24,51127
192.168.18.4,192.168.18.1,62379
192.168.18.4,192.168.18.1,55429
192.168.18.4,192.168.18.1,64307
192.168.18.4,192.168.18.1,58202
192.168.18.4,192.168.18.1,56812
192.168.18.4,52.222.132.67,62104
192.168.18.4,34.107.254.252,60985
192.168.18.4,192.168.18.1,62214
192.168.18.4,192.168.18.1,55385
192.168.18.4,104.18.34.190,62931
192.168.18.4,192.168.18.1,52180
192.168.18.4,192.168.18.1,61950
192.168.18.4,65.8.202.10,50299
192.168.18.4,192.168.18.1,58359
192.168.18.4,192.168.18.1,50769
192.168.18.4,104.17.109.19,56776
192.168.18.4,144.21.35.228,61501
192.168.18.4,104.18.34.190,52752
192.168.18.4,192.168.18.1,64817
192.168.18.4,192.168.18.1,53832
192.168.18.4,18.154.29.92,51602
192.168.18.4,144.21.35.228,61501
192.168.18.4,144.21.35.228,61501
192.168.18.4,192.168.18.1,54372
192.168.18.4,192.168.18.1,49158
192.168.18.4,192.168.18.1,60529
192.168.18.4,192.168.18.1,56989
192.168.18.4,192.168.18.1,54373
192.168.18.4,192.168.18.1,57663
192.168.18.4,95.100.109.97,53735
192.168.18.4,192.168.18.1,54145
192.168.18.4,192.168.18.1,57362
192.168.18.4,2.19.54.64,53777
192.168.18.4,192.168.18.1,59867
192.168.18.4,2.18.188.91,52660
192.168.18.4,192.168.18.1,54892
192.168.18.4,192.168.18.1,51966
192.168.18.4,2.19.54.64,55654
192.168.18.4,192.168.18.1,49621
192.168.18.4,192.168.18.1,50797
192.168.18.4,95.100.109.99,50161
192.168.18.4,192.168.18.1,64193
192.168.18.4,192.168.18.1,58972
192.168.18.4,192.168.18.1,64161
192.168.18.4,192.168.18.1,57724
192.168.18.4,2.17.112.159,59626
192.168.18.4,192.168.18.1,52593
192.168.18.4,192.168.18.1,57313
192.168.18.4,2.17.112.212,57408
192.168.18.4,2.17.112.197,53146
192.168.18.4,192.168.18.1,58209
192.168.18.4,192.168.18.1,53964
192.168.18.4,192.168.18.1,62232
192.168.18.4,192.168.18.1,56432
192.168.18.4,192.168.18.1,50168
192.168.18.4,192.168.18.1,50527
192.168.18.4,192.168.18.1,56897
192.168.18.4,192.168.18.1,60240
192.168.18.4,192.168.18.1,56147
192.168.18.4,192.168.18.1,50162
192.168.18.4,192.168.18.1,56530
192.168.18.4,192.168.18.1,61775
192.168.18.4,192.168.18.1,54325
192.168.18.4,2.19.54.58,50732
192.168.18.4,192.168.18.1,60674
192.168.18.4,192.168.18.1,60603
192.168.18.4,2.19.54.58,60412
192.168.18.4,95.101.38.145,56342
192.168.18.4,192.168.18.1,49919
192.168.18.4,192.168.18.1,65279
192.168.18.4,95.100.109.85,51342
192.168.18.4,192.168.18.1,55602
192.168.18.4,192.168.18.1,49920
192.168.18.4,2.17.112.207,57713
192.168.18.4,192.168.18.1,64772
192.168.18.4,192.168.18.1,52138
192.168.18.4,95.100.109.99,56452
192.168.18.4,192.168.18.1,56098
192.168.18.4,192.168.18.1,59514
192.168.18.4,192.168.18.1,59515
192.168.18.4,71.18.240.1,53793
192.168.18.4,2.19.54.58,59515
192.168.18.4,192.168.18.1,51010
192.168.18.4,192.168.18.1,63034
192.168.18.4,192.168.18.1,55736
192.168.18.4,192.168.18.1,60422
192.168.18.4,2.17.112.159,62637
192.168.18.4,192.168.18.1,58302
192.168.18.4,192.168.18.1,56115
192.168.18.4,192.168.18.1,63764
192.168.18.4,2.17.112.163,54082
192.168.18.4,144.21.35.228,61501
192.168.18.4,2.18.188.91,55459
192.168.18.4,2.17.112.159,63806
192.168.18.4,2.17.112.163,54915
192.168.18.4,2.18.188.87,60185
192.168.18.4,192.168.18.1,52842
192.168.18.4,192.168.18.1,63145
192.168.18.4,144.21.35.228,61501
192.168.18.4,193.123.32.111,59517
192.168.18.4,193.123.32.111,59517
192.168.18.4,193.123.32.111,59517
192.168.18.4,193.123.32.111,59517
192.168.18.4,172.64.149.20,59518
192.168.18.4,104.18.38.236,59519
192.168.18.4,192.168.18.1,59232
192.168.18.4,192.168.18.1,54034
192.168.18.4,192.168.18.1,57835
192.168.18.4,192.168.18.1,52222
192.168.18.4,104.18.36.146,54326
192.168.18.4,151.101.2.146,64020
192.168.18.4,192.168.18.1,51493
192.168.18.4,192.168.18.1,63476
192.168.18.4,172.66.0.227,58975
192.168.18.4,192.168.18.1,64945
192.168.18.4,192.168.18.1,55281
192.168.18.4,193.123.32.111,59517
192.168.18.4,192.168.18.1,54199
192.168.18.4,192.168.18.1,50954
192.168.18.4,158.101.210.189,54347
192.168.18.4,158.101.210.189,54347
192.168.18.4,158.101.210.189,54347
192.168.18.4,158.101.210.189,54347
192.168.18.4,158.101.210.189,54347
192.168.18.4,172.64.149.20,54348
192.168.18.4,104.18.38.236,54349
192.168.18.4,192.168.18.1,56983
192.168.18.4,192.168.18.1,61238
192.168.18.4,192.168.18.1,60184
192.168.18.4,192.168.18.1,49168
192.168.18.4,192.168.18.1,64523
192.168.18.4,192.168.18.1,56879
192.168.18.4,192.168.18.1,53617
192.168.18.4,192.168.18.1,64933
192.168.18.4,192.168.18.1,58158
192.168.18.4,192.168.18.1,61117
192.168.18.4,192.168.18.1,53478
192.168.18.4,192.168.18.1,56153
192.168.18.4,192.168.18.1,63521
192.168.18.4,192.168.18.1,61262
192.168.18.4,143.47.190.59,62993
192.168.18.4,143.47.190.59,62993
192.168.18.4,192.168.18.1,52592
192.168.18.4,216.239.34.157,52552
192.168.18.4,143.47.190.59,62993
192.168.18.4,192.168.18.1,57197
192.168.18.4,192.168.18.1,58567
192.168.18.4,192.168.18.1,63614
192.168.18.4,192.168.18.1,53454
192.168.18.4,172.217.168.182,60183
192.168.18.4,192.168.18.1,53855
192.168.18.4,192.168.18.1,53734
192.168.18.4,192.168.18.1,55789
192.168.18.4,192.168.18.1,51053
192.168.18.4,192.168.18.1,53854
192.168.18.4,192.168.18.1,53225
192.168.18.4,192.168.18.1,65135
192.168.18.4,192.168.18.1,50840
192.168.18.4,192.168.18.1,60438
192.168.18.4,192.168.18.1,56289
192.168.18.4,192.168.18.1,62301
192.168.18.4,192.168.18.1,53228
192.168.18.4,162.159.140.229,50923
192.168.18.4,192.168.18.1,57819
192.168.18.4,192.168.18.1,63189
192.168.18.4,104.18.29.234,56412
192.168.18.4,162.159.140.229,51824
192.168.18.4,192.168.18.1,55584
192.168.18.4,192.168.18.1,54402
192.168.18.4,142.250.184.14,63423
192.168.18.4,192.168.18.1,64042
192.168.18.4,192.168.18.1,62715
192.168.18.4,192.168.18.1,63997
192.168.18.4,192.168.18.1,64064
192.168.18.4,143.47.190.59,62993
192.168.18.4,192.168.18.1,59209
192.168.18.4,192.168.18.1,57943
192.168.18.4,143.47.190.59,62993
192.168.18.4,158.101.223.79,50477
192.168.18.4,158.101.223.79,50477
192.168.18.4,158.101.223.79,50477
192.168.18.4,104.18.38.236,50478
192.168.18.4,172.64.149.20,50479
192.168.18.4,192.168.18.1,60196
192.168.18.4,192.168.18.1,56024
192.168.18.4,192.168.18.1,60325
192.168.18.4,216.239.34.157,55211
192.168.18.4,158.101.223.79,50477
192.168.18.4,192.168.18.1,51572
192.168.18.4,216.239.34.157,50457
192.168.18.4,192.168.18.1,50160
192.168.18.4,192.168.18.1,60085
192.168.18.4,192.168.18.1,63641
192.168.18.4,192.168.18.1,49206
192.168.18.4,158.101.223.79,50477
192.168.18.4,193.123.32.116,59293
192.168.18.4,193.123.32.116,59293
192.168.18.4,193.123.32.116,59293
192.168.18.4,193.123.32.116,59293
192.168.18.4,193.123.32.116,59293
192.168.18.4,192.168.18.1,52627
192.168.18.4,192.168.18.1,62098
192.168.18.4,144.21.37.35,49918
192.168.18.4,144.21.37.35,49918
192.168.18.4,144.21.37.35,49918
192.168.18.4,144.21.37.35,49918
192.168.18.4,144.21.37.35,49918
192.168.18.4,13.107.213.43,60094
192.168.18.4,143.47.187.31,50490
192.168.18.4,143.47.187.31,50490
192.168.18.4,143.47.187.31,50490
192.168.18.4,192.168.18.1,64132
192.168.18.4,192.168.18.1,57793
192.168.18.4,143.47.187.31,50490
192.168.18.4,192.168.18.1,55850
192.168.18.4,192.168.18.1,62609
192.168.18.4,192.168.18.1,60914
192.168.18.4,192.168.18.1,50765
192.168.18.4,192.168.18.1,63393
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,64299
192.168.18.4,192.168.18.1,50447
192.168.18.4,192.168.18.1,63157
192.168.18.4,192.168.18.1,53054
192.168.18.4,192.168.18.1,62649
192.168.18.4,192.168.18.1,51163
192.168.18.4,192.168.18.1,56353
192.168.18.4,192.168.18.1,51476
192.168.18.4,192.168.18.1,58186
192.168.18.4,192.168.18.1,51701
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,52328
192.168.18.4,192.168.18.1,53384
192.168.18.4,192.168.18.1,58361
192.168.18.4,192.168.18.1,56183
192.168.18.4,192.168.18.1,59243
192.168.18.4,192.168.18.1,53775
192.168.18.4,192.168.18.1,52052
192.168.18.4,192.168.18.1,60249
192.168.18.4,192.168.18.1,49919
192.168.18.4,192.168.18.1,62731
192.168.18.4,143.47.187.31,50490
192.168.18.4,192.168.18.1,58290
192.168.18.4,192.168.18.1,60067
192.168.18.4,192.168.18.1,60787
192.168.18.4,192.168.18.1,58942
192.168.18.4,192.168.18.1,63488
192.168.18.4,192.168.18.1,62309
192.168.18.4,152.70.60.241,54788
192.168.18.4,152.70.60.241,54788
192.168.18.4,152.70.60.241,54788
192.168.18.4,152.70.60.241,54788
192.168.18.4,152.70.60.241,54788
192.168.18.4,134.33.4.20,54789
192.168.18.4,199.232.210.172,54790
192.168.18.4,152.70.51.45,54099
192.168.18.4,152.70.51.45,54099
192.168.18.4,72.145.35.96,54100
192.168.18.4,2.17.154.169,54101
192.168.18.4,2.17.154.169,54102
192.168.18.4,70.156.87.138,54103
192.168.18.4,20.50.80.210,54104
192.168.18.4,152.70.51.45,54099
192.168.18.4,20.50.80.210,54105
192.168.18.4,152.70.51.45,54099
192.168.18.4,20.50.80.210,54106
192.168.18.4,152.70.51.45,54099
192.168.18.4,192.168.18.1,64514
192.168.18.4,192.168.18.1,50160
192.168.18.4,104.18.38.236,50162
192.168.18.4,172.64.149.20,50163
192.168.18.4,192.168.18.1,62847
192.168.18.4,192.168.18.1,52015
192.168.18.4,192.168.18.1,49649
192.168.18.4,192.168.18.1,59302
192.168.18.4,192.168.18.1,61248
192.168.18.4,192.168.18.1,60399
192.168.18.4,192.168.18.1,59513
192.168.18.4,192.168.18.1,53049
192.168.18.4,192.168.18.1,61469
192.168.18.4,192.168.18.1,60332
192.168.18.4,192.168.18.1,58757
192.168.18.4,192.168.18.1,55926
192.168.18.4,192.168.18.1,51718
192.168.18.4,192.168.18.1,57439
192.168.18.4,192.168.18.1,49543
192.168.18.4,192.168.18.1,62559
192.168.18.4,172.64.149.20,62560
192.168.18.4,104.18.38.236,62561
192.168.18.4,192.168.18.1,65334
192.168.18.4,192.168.18.1,60563
192.168.18.4,192.168.18.1,52818
192.168.18.4,192.168.18.1,54765
192.168.18.4,192.168.18.1,64598
192.168.18.4,192.168.18.1,60093
192.168.18.4,192.168.18.1,56362
192.168.18.4,192.168.18.1,64666
192.168.18.4,192.168.18.1,59209
192.168.18.4,192.168.18.1,64740
192.168.18.4,192.168.18.1,52837
192.168.18.4,104.18.36.146,57207
192.168.18.4,192.168.18.1,55138
192.168.18.4,192.168.18.1,58417
192.168.18.4,162.159.140.229,62585
192.168.18.4,192.168.18.1,50605
192.168.18.4,192.168.18.1,54325
192.168.18.4,172.66.0.227,62962
192.168.18.4,192.168.18.1,49417
192.168.18.4,192.168.18.1,50767
192.168.18.4,192.168.18.1,54649
192.168.18.4,192.168.18.1,54589
192.168.18.4,54.191.81.182,65514
192.168.18.4,192.168.18.1,53901
192.168.18.4,192.168.18.1,58957
192.168.18.4,20.42.65.94,58958
192.168.18.4,172.64.149.20,58959
192.168.18.4,104.18.38.236,58960
192.168.18.4,192.168.18.1,63823
192.168.18.4,192.168.18.1,57371
192.168.18.4,192.168.18.1,64237
192.168.18.4,192.168.18.1,53676
192.168.18.4,172.64.149.20,53677
192.168.18.4,104.18.38.236,53678
192.168.18.4,192.168.18.1,53706
192.168.18.4,192.168.18.1,64671
192.168.18.4,192.168.18.1,58269
192.168.18.4,192.168.18.1,54327
192.168.18.4,192.168.18.1,54700
192.168.18.4,192.168.18.1,60377
192.168.18.4,13.224.83.73,60798
192.168.18.4,192.168.18.1,52038
192.168.18.4,192.168.18.1,63137
192.168.18.4,192.168.18.1,64938
192.168.18.4,192.168.18.1,63466
192.168.18.4,192.168.18.1,51933
192.168.18.4,192.168.18.1,52396
192.168.18.4,192.168.18.1,56054
192.168.18.4,13.224.83.73,52160
192.168.18.4,23.46.84.175,58011
192.168.18.4,192.168.18.1,60815
192.168.18.4,192.168.18.1,63333
192.168.18.4,23.46.84.175,63683
192.168.18.4,192.168.18.1,59677
192.168.18.4,192.168.18.1,55551
192.168.18.4,98.94.169.152,64613
192.168.18.4,192.168.18.1,52508
192.168.18.4,192.168.18.1,60387
192.168.18.4,192.168.18.1,65094
192.168.18.4,192.168.18.1,54411
192.168.18.4,192.168.18.1,61422
192.168.18.4,192.168.18.1,56349
192.168.18.4,99.84.9.19,56385
192.168.18.4,13.224.83.116,58916
192.168.18.4,192.168.18.1,61187
192.168.18.4,192.168.18.1,56597
192.168.18.4,192.168.18.1,58255
192.168.18.4,192.168.18.1,61460
192.168.18.4,192.168.18.1,61796
192.168.18.4,192.168.18.1,59741
192.168.18.4,18.154.29.92,57352
192.168.18.4,192.168.18.1,62837
192.168.18.4,192.168.18.1,59757
192.168.18.4,192.168.18.1,57036
192.168.18.4,192.168.18.1,64673
192.168.18.4,192.168.18.1,56065
192.168.18.4,52.222.132.67,55520
192.168.18.4,34.107.254.252,57981
192.168.18.4,192.168.18.1,56373
192.168.18.4,192.168.18.1,52521
192.168.18.4,104.18.34.190,61073
192.168.18.4,192.168.18.1,50482
192.168.18.4,192.168.18.1,64726
192.168.18.4,65.8.202.17,57166
192.168.18.4,192.168.18.1,57103
192.168.18.4,192.168.18.1,61658
192.168.18.4,104.17.109.19,54687
192.168.18.4,104.18.34.190,60690
192.168.18.4,144.21.35.228,62616
192.168.18.4,192.168.18.1,52702
192.168.18.4,192.168.18.1,64818
192.168.18.4,18.154.29.24,59733
192.168.18.4,144.21.35.228,62616
192.168.18.4,192.168.18.1,50160
192.168.18.4,192.168.18.1,63750
192.168.18.4,192.168.18.1,62320
192.168.18.4,192.168.18.1,53200
192.168.18.4,192.168.18.1,52784
192.168.18.4,192.168.18.1,59982
192.168.18.4,144.21.35.228,62616
192.168.18.4,95.100.109.77,55392
192.168.18.4,192.168.18.1,56802
192.168.18.4,192.168.18.1,63521
192.168.18.4,2.19.54.56,58706
192.168.18.4,192.168.18.1,61790
192.168.18.4,2.18.188.86,53029
192.168.18.4,192.168.18.1,49228
192.168.18.4,192.168.18.1,54068
192.168.18.4,2.19.54.56,59224
192.168.18.4,192.168.18.1,55125
192.168.18.4,192.168.18.1,54600
192.168.18.4,95.100.109.71,65413
192.168.18.4,192.168.18.1,62011
192.168.18.4,192.168.18.1,50161
192.168.18.4,192.168.18.1,53133
192.168.18.4,192.168.18.1,50825
192.168.18.4,192.168.18.1,59912
192.168.18.4,192.168.18.1,57138
192.168.18.4,2.17.112.159,56465
192.168.18.4,192.168.18.1,61276
192.168.18.4,192.168.18.1,55846
192.168.18.4,2.17.112.212,53178
192.168.18.4,2.17.112.197,60072
192.168.18.4,192.168.18.1,59514
192.168.18.4,192.168.18.1,60333
192.168.18.4,192.168.18.1,56247
192.168.18.4,192.168.18.1,51623
192.168.18.4,192.168.18.1,51224
192.168.18.4,192.168.18.1,62820
192.168.18.4,192.168.18.1,54049
192.168.18.4,95.100.109.71,61813
192.168.18.4,71.18.240.1,58338
192.168.18.4,192.168.18.1,58932
192.168.18.4,192.168.18.1,53942
192.168.18.4,192.168.18.1,61756
192.168.18.4,192.168.18.1,57622
192.168.18.4,192.168.18.1,58709
192.168.18.4,192.168.18.1,58664
192.168.18.4,192.168.18.1,53207
192.168.18.4,2.19.54.27,60486
192.168.18.4,192.168.18.1,54346
192.168.18.4,192.168.18.1,55235
192.168.18.4,192.168.18.1,52244
192.168.18.4,2.19.54.65,57914
192.168.18.4,71.18.240.1,61056
192.168.18.4,95.101.38.145,62004
192.168.18.4,2.18.188.86,62036
192.168.18.4,2.19.54.27,50744
192.168.18.4,192.168.18.1,54795
192.168.18.4,192.168.18.1,60453
192.168.18.4,95.100.109.85,49918
192.168.18.4,192.168.18.1,65174
192.168.18.4,192.168.18.1,62029
192.168.18.4,2.17.112.206,50261
192.168.18.4,192.168.18.1,64550
192.168.18.4,192.168.18.1,58763
192.168.18.4,192.168.18.1,55770
192.168.18.4,192.168.18.1,54368
192.168.18.4,192.168.18.1,61680
192.168.18.4,192.168.18.1,65414
192.168.18.4,2.17.112.159,58801
192.168.18.4,192.168.18.1,57848
192.168.18.4,192.168.18.1,64847
192.168.18.4,192.168.18.1,49437
192.168.18.4,2.17.112.158,51488
192.168.18.4,144.21.35.228,62616
192.168.18.4,2.17.112.158,62255
192.168.18.4,2.17.112.159,51866
192.168.18.4,192.168.18.1,60383
192.168.18.4,192.168.18.1,57252
192.168.18.4,144.21.35.228,62616
192.168.18.4,152.70.60.241,54486
192.168.18.4,152.70.60.241,54486
192.168.18.4,152.70.60.241,54486
192.168.18.4,104.18.38.236,54487
192.168.18.4,172.64.149.20,54488
192.168.18.4,23.46.84.175,54328
192.168.18.4,23.46.84.175,50532
192.168.18.4,23.46.84.175,59700
192.168.18.4,152.70.60.241,54486
192.168.18.4,95.100.109.77,52754
192.168.18.4,2.19.54.65,57550
192.168.18.4,192.168.18.1,54340
192.168.18.4,192.168.18.1,54049
192.168.18.4,152.70.60.241,54486
192.168.18.4,2.18.188.74,50175
192.168.18.4,192.168.18.1,52603
192.168.18.4,192.168.18.1,50750
192.168.18.4,172.234.190.58,63544
192.168.18.4,144.21.37.35,50622
192.168.18.4,144.21.37.35,50622
192.168.18.4,144.21.37.35,50622
192.168.18.4,144.21.37.35,50622
192.168.18.4,104.18.38.236,50623
192.168.18.4,172.64.149.20,50624
192.168.18.4,192.168.18.1,63929
192.168.18.4,192.168.18.1,62860
192.168.18.4,192.168.18.1,58494
192.168.18.4,192.168.18.1,59994
192.168.18.4,192.168.18.1,55180
192.168.18.4,192.168.18.1,56135
192.168.18.4,192.168.18.1,58360
192.168.18.4,192.168.18.1,64281
192.168.18.4,192.168.18.1,59722
192.168.18.4,192.168.18.1,65035
192.168.18.4,192.168.18.1,63361
192.168.18.4,162.159.140.229,49919
192.168.18.4,172.66.0.227,56926
192.168.18.4,192.168.18.1,57729
192.168.18.4,192.168.18.1,58923
192.168.18.4,151.101.132.158,49629
192.168.18.4,192.168.18.1,60358
192.168.18.4,192.168.18.1,63649
192.168.18.4,54.69.121.169,63138
192.168.18.4,144.21.37.35,50622
192.168.18.4,158.101.223.79,57626
192.168.18.4,158.101.223.79,57626
192.168.18.4,158.101.223.79,57626
192.168.18.4,158.101.223.79,57626
192.168.18.4,158.101.223.79,57626
192.168.18.4,104.18.38.236,57627
192.168.18.4,172.64.149.20,57628
192.168.18.4,192.168.18.1,49920
192.168.18.4,192.168.18.1,50244
192.168.18.4,192.168.18.1,62812
192.168.18.4,192.168.18.1,57497
192.168.18.4,192.168.18.1,54325
192.168.18.4,192.168.18.1,56718
192.168.18.4,192.168.18.1,58169
192.168.18.4,192.168.18.1,63484
192.168.18.4,192.168.18.1,55889
192.168.18.4,192.168.18.1,62188
192.168.18.4,192.168.18.1,55677
192.168.18.4,192.168.18.1,49921
192.168.18.4,192.168.18.1,49212
192.168.18.4,192.168.18.1,63924
192.168.18.4,192.168.18.1,55156
192.168.18.4,216.239.34.157,62305
192.168.18.4,192.168.18.1,60725
192.168.18.4,192.168.18.1,54520
192.168.18.4,192.168.18.1,57855
192.168.18.4,192.168.18.1,62125
192.168.18.4,193.123.32.111,61716
192.168.18.4,193.123.32.111,61716
192.168.18.4,193.123.32.111,61716
192.168.18.4,13.107.246.43,57430
192.168.18.4,193.123.32.111,61716
192.168.18.4,192.168.18.1,65070
192.168.18.4,192.168.18.1,61093
192.168.18.4,193.123.32.111,61716
192.168.18.4,158.101.210.189,51255
192.168.18.4,158.101.210.189,51255
192.168.18.4,158.101.210.189,51255
192.168.18.4,158.101.210.189,51255
192.168.18.4,158.101.210.189,51255
192.168.18.4,193.123.32.116,61143
192.168.18.4,193.123.32.116,61143
192.168.18.4,193.123.32.116,61143
192.168.18.4,192.168.18.1,54589
192.168.18.4,192.168.18.1,50160
192.168.18.4,192.168.18.1,49569
192.168.18.4,192.168.18.1,58837
192.168.18.4,192.168.18.1,53312
192.168.18.4,192.168.18.1,56670
192.168.18.4,192.168.18.1,62084
192.168.18.4,192.168.18.1,55314
192.168.18.4,77.74.178.40,51395
192.168.18.4,192.168.18.1,65484
192.168.18.4,192.168.18.1,49300
192.168.18.4,192.168.18.1,61380
192.168.18.4,77.74.178.40,61019
192.168.18.4,185.85.15.46,60685
192.168.18.4,192.168.18.1,53472
192.168.18.4,192.168.18.1,52567
192.168.18.4,77.74.178.40,51644
192.168.18.4,216.239.36.21,59209
192.168.18.4,23.90.190.138,56007
192.168.18.4,23.90.190.138,60406
192.168.18.4,23.90.190.138,62140
192.168.18.4,23.90.190.138,59663
192.168.18.4,23.90.190.138,49703
192.168.18.4,23.90.190.138,60327
192.168.18.4,23.90.190.138,57776
192.168.18.4,192.168.18.1,62640
192.168.18.4,192.168.18.1,59620
192.168.18.4,185.85.15.46,55274
192.168.18.4,185.85.15.46,49983
192.168.18.4,185.85.15.46,58790
192.168.18.4,192.168.18.1,61043
192.168.18.4,192.168.18.1,52917
192.168.18.4,87.250.251.119,53615
192.168.18.4,192.168.18.1,52589
192.168.18.4,192.168.18.1,51269
192.168.18.4,23.211.15.161,56513
192.168.18.4,192.168.18.1,50561
192.168.18.4,192.168.18.1,53165
192.168.18.4,192.168.18.1,59980
192.168.18.4,192.168.18.1,64311
192.168.18.4,192.168.18.1,59210
192.168.18.4,192.168.18.1,49922
192.168.18.4,192.168.18.1,52927
192.168.18.4,192.168.18.1,50903
192.168.18.4,23.10.72.162,63640
192.168.18.4,192.168.18.1,65362
192.168.18.4,192.168.18.1,59225
192.168.18.4,192.168.18.1,52825
192.168.18.4,192.168.18.1,52907
192.168.18.4,192.168.18.1,51327
192.168.18.4,192.168.18.1,56213
192.168.18.4,192.168.18.1,53202
192.168.18.4,192.168.18.1,52420
192.168.18.4,192.168.18.1,61374
192.168.18.4,192.168.18.1,64497
192.168.18.4,192.168.18.1,57762
192.168.18.4,192.168.18.1,60698
192.168.18.4,216.239.38.21,50325
192.168.18.4,192.168.18.1,49224
192.168.18.4,192.168.18.1,51659
192.168.18.4,104.18.18.104,55157
192.168.18.4,18.154.48.102,58545
192.168.18.4,54.228.152.171,59968
192.168.18.4,95.100.109.70,63908
192.168.18.4,151.101.1.140,49210
192.168.18.4,34.111.133.51,65487
192.168.18.4,150.171.27.10,64266
192.168.18.4,192.168.18.1,65308
192.168.18.4,23.10.72.162,49523
192.168.18.4,192.168.18.1,60622
192.168.18.4,192.168.18.1,56918
192.168.18.4,192.168.18.1,60332
192.168.18.4,192.168.18.1,56470
192.168.18.4,172.217.168.168,59598
192.168.18.4,192.168.18.1,50852
